e1 gin gout
0.48000879 1.16104052 0.03974904
0.48000475 1.16105719 0.03975738
0.48001704 1.16169345 0.03973943
0.48000576 1.16010976 0.03973311
0.48000079 1.15775729 0.03972766
0.48000432 1.15777202 0.03972233
0.48000195 1.15944828 0.03972121
0.48000022 1.15727772 0.03970706
0.48000147 1.15894026 0.03975300
0.48000231 1.16465975 0.03975854
0.48000318 1.15944004 0.03976089
0.48000081 1.15938293 0.03974201
0.48000034 1.16232105 0.03974903
0.48000070 1.15854471 0.03972401
0.48000002 1.15718871 0.03970341
0.48000029 1.15620766 0.03971349
0.48000032 1.15660227 0.03970193
0.48000258 1.15659767 0.03969989
0.48000087 1.15729252 0.03971574
0.48000585 1.15820952 0.03970619
0.48000450 1.15749201 0.03974226
0.48000516 1.15886097 0.03974017
0.48000203 1.16043952 0.03973679
0.48000153 1.16235258 0.03977540
0.48000075 1.16525785 0.03976126
0.48000077 1.16181605 0.03972986
0.48000070 1.15886695 0.03972178
0.48000010 1.15636743 0.03972292
0.48000442 1.15726671 0.03970436
0.48000249 1.15652455 0.03970641
0.48000177 1.15495420 0.03970103
0.48000734 1.15501876 0.03969863
0.48000758 1.15625272 0.03971688
0.48000468 1.15969362 0.03972095
0.48000433 1.16082231 0.03973548
0.48000546 1.15797582 0.03970581
0.48000622 1.15369452 0.03968904
0.48000088 1.15395373 0.03970109
0.48000351 1.15625559 0.03970340
0.48000563 1.15769563 0.03970077
0.48000148 1.15644481 0.03972007
0.48000200 1.15527958 0.03970440
0.48000608 1.15593048 0.03969757
0.48000729 1.15543041 0.03969504
0.48000058 1.15612460 0.03973715
0.48000201 1.15631216 0.03972519
0.48000085 1.15657785 0.03970451
0.48000262 1.15221740 0.03967777
0.48000329 1.15502815 0.03968016
0.48000577 1.15387044 0.03970329
0.48000094 1.15595815 0.03970680
0.48000340 1.16018195 0.03970465
0.48000090 1.16282897 0.03977420
0.48000139 1.16478928 0.03974716
0.48000016 1.15616091 0.03974700
0.48000022 1.15543768 0.03969844
0.48000029 1.15625551 0.03972298
0.48000020 1.15886057 0.03971075
0.48000075 1.15690445 0.03972076
0.48000054 1.16051749 0.03970999
0.48000018 1.15667795 0.03970807
0.48000411 1.15828305 0.03972322
0.48000397 1.15830904 0.03973296
0.48001474 1.15948191 0.03974709
0.48000992 1.16065371 0.03974512
0.48001733 1.16009848 0.03973669
0.48000874 1.16082563 0.03975174
0.48000199 1.15928192 0.03974673
0.48000390 1.16138148 0.03973339
0.48000201 1.15873430 0.03971830
0.48000341 1.16044272 0.03972468
0.48000616 1.16113939 0.03974723
0.48000370 1.16003046 0.03971945
0.48000132 1.15634834 0.03971276
0.48000024 1.16048409 0.03975920
0.48000444 1.16261182 0.03974421
0.48000065 1.16257482 0.03974395
0.48000011 1.16111925 0.03972115
0.48000005 1.16046199 0.03974656
0.48000057 1.16043730 0.03973199
0.48000129 1.15798378 0.03970593
0.48000320 1.15547091 0.03971682
0.48000359 1.15531663 0.03969480
0.48000223 1.15399635 0.03972055
0.48000194 1.15324067 0.03966987
0.48000774 1.15438004 0.03971079
0.48000031 1.15783694 0.03970198
0.48000367 1.15626644 0.03973331
0.48001109 1.15502194 0.03972756
0.48000894 1.15614896 0.03969701
0.48000135 1.15695874 0.03971080
0.48000122 1.15796589 0.03972129
0.48000154 1.15844650 0.03972541
0.48000084 1.15881919 0.03972273
0.48000090 1.16039439 0.03973363
0.48000559 1.15849261 0.03972457
0.48001084 1.15938378 0.03972947
0.48000675 1.15705212 0.03971556
0.48000617 1.16040125 0.03975846
0.48000850 1.16238905 0.03973725
0.48001014 1.16183509 0.03974462
0.48000080 1.16043374 0.03974974
0.48000103 1.16166364 0.03975666
0.48000029 1.16157152 0.03973982
0.48000234 1.15825080 0.03973289
0.48000404 1.15976324 0.03974568
0.48000486 1.16163325 0.03973950
0.48000030 1.16022969 0.03973864
0.48000040 1.15971067 0.03973965
0.48000157 1.16055982 0.03973416
0.48000002 1.15890805 0.03973084
0.48000088 1.15889123 0.03972358
0.48000148 1.16227374 0.03972956
0.48000069 1.15638331 0.03973331
0.48000066 1.15887811 0.03974649
0.48000264 1.15867792 0.03973471
0.48000064 1.15987324 0.03971529
0.48000138 1.15546388 0.03970171
0.48000208 1.15876777 0.03970095
0.48000258 1.15828997 0.03969466
0.48000109 1.15595452 0.03973522
0.48000390 1.16097165 0.03974339
0.48000351 1.16076392 0.03973892
0.48000701 1.15971444 0.03972175
0.48000659 1.15737005 0.03973042
0.48001122 1.15807207 0.03972440
0.48000832 1.15663602 0.03972552
0.48000847 1.15952875 0.03972315
0.48000063 1.15940960 0.03972666
0.48000597 1.15492437 0.03971938
0.48000577 1.15770502 0.03972841
0.48000088 1.15957124 0.03974502
0.48000031 1.15970596 0.03974079
0.48000006 1.16037637 0.03974421
0.48000009 1.16092438 0.03974072
0.48000000 1.16002081 0.03974008
0.48000319 1.15991109 0.03975176
0.48000352 1.16001501 0.03972151
0.48000136 1.15880372 0.03972467
0.48000408 1.15848036 0.03973023
0.48000560 1.15962059 0.03972138
0.48000289 1.15930050 0.03973609
0.48000323 1.16139364 0.03973619
0.48000175 1.15814150 0.03973868
0.48000130 1.15909881 0.03973325
0.48000151 1.15805699 0.03972737
0.48000024 1.15990308 0.03974457
0.48000027 1.16240067 0.03973642
0.48000070 1.16293342 0.03974189
0.48000443 1.15755550 0.03974704
0.48000139 1.15555503 0.03970388
0.48000100 1.15448084 0.03972281
0.48000231 1.15848840 0.03971206
0.48000322 1.15895183 0.03971044
0.48000725 1.15866914 0.03974435
0.48001219 1.16061953 0.03974266
0.48001226 1.16014739 0.03973890
0.48000775 1.15712877 0.03973344
0.48000066 1.16162483 0.03972302
0.48000439 1.15804706 0.03973388
0.48000096 1.15888308 0.03972389
0.48000132 1.16042278 0.03976199
0.48000210 1.16327650 0.03972749
0.48000190 1.16039225 0.03972284
0.48000098 1.15800861 0.03970500
0.48000035 1.15831719 0.03970270
0.48000360 1.15906655 0.03974204
0.48000468 1.16175549 0.03974221
0.48000285 1.15885125 0.03974345
0.48000180 1.16122378 0.03973994
0.48000048 1.16158757 0.03975229
0.48000406 1.15980458 0.03972150
0.48000412 1.15951611 0.03973858
0.48000387 1.16249242 0.03974914
0.48000282 1.16162509 0.03976144
0.48000145 1.15989406 0.03976355
0.48000081 1.16230048 0.03973157
0.48000350 1.16213448 0.03975302
0.48000473 1.16278771 0.03974785
0.48000169 1.16267257 0.03975168
0.48000021 1.16307505 0.03974283
0.48000047 1.15929726 0.03972377
0.48000298 1.16346859 0.03975120
0.48000015 1.16015482 0.03973411
0.48000019 1.16065732 0.03975312
0.48000185 1.16192795 0.03974148
0.48000326 1.16242132 0.03973721
0.48000068 1.16299093 0.03977280
0.48000024 1.16156691 0.03975167
0.48000140 1.15974374 0.03973466
0.48000119 1.16023135 0.03973675
0.48000077 1.16121056 0.03974952
0.48000120 1.16313246 0.03975471
0.48000565 1.16415096 0.03977230
0.48000260 1.16208045 0.03978220
0.48000954 1.16428731 0.03975100
0.48000653 1.16159208 0.03974305
0.48000587 1.16199104 0.03974161
0.48000299 1.16193647 0.03972830
0.48000734 1.16019466 0.03974955
0.48000460 1.15853634 0.03974964
0.48000006 1.16068846 0.03974071
0.48000005 1.15954006 0.03973764
0.48000024 1.15791840 0.03970874
0.48000122 1.15953916 0.03971539
0.48000071 1.16026450 0.03971242
0.48000190 1.16014572 0.03973561
0.48000163 1.15580449 0.03970052
0.48000003 1.15497384 0.03972488
0.48000006 1.15788557 0.03973379
0.48000026 1.15677076 0.03974775
0.48000137 1.16536062 0.03976753
0.48000087 1.16512213 0.03977505
0.48000553 1.16203937 0.03977477
0.48000159 1.16391333 0.03976662
0.48000057 1.16443645 0.03975199
0.48000108 1.16514825 0.03977538
0.48000070 1.16770816 0.03978810
0.48000041 1.16585860 0.03976922
0.48000148 1.16306118 0.03972930
0.48000160 1.15548608 0.03970948
0.48000164 1.15766407 0.03971799
0.48000156 1.15669268 0.03967372
0.48000280 1.15650175 0.03970143
0.48000140 1.15935257 0.03971681
0.48000118 1.15923747 0.03973681
0.48000449 1.15887616 0.03974610
0.48000444 1.16148563 0.03976039
0.48000024 1.16129692 0.03975733
0.48000155 1.16002826 0.03975486
0.48000110 1.16070678 0.03974580
0.48000222 1.16046314 0.03973939
0.48000240 1.16334148 0.03977845
0.48000405 1.16375639 0.03974438
0.48000256 1.16112995 0.03975280
0.48000383 1.16072600 0.03970855
0.48000044 1.16246903 0.03975092
0.48000122 1.16355954 0.03975150
0.48000080 1.16229559 0.03974570
0.48000004 1.15989386 0.03973960
0.48000012 1.16111335 0.03972760
0.48000043 1.16022800 0.03973617
0.48000074 1.15634099 0.03973284
0.48000069 1.16162755 0.03976295
0.48000022 1.15976057 0.03974492
0.48000008 1.16244714 0.03974901
0.48000175 1.15997261 0.03974915
0.48000057 1.15972954 0.03972100
0.48000067 1.15469808 0.03967167
0.48000007 1.15196365 0.03970393
0.48000021 1.15224189 0.03969729
0.48000015 1.15851724 0.03970956
0.48000110 1.15590695 0.03970382
0.48000032 1.15775398 0.03973763
0.48000136 1.16250191 0.03973703
0.48000193 1.16243272 0.03976045
0.48000098 1.16644591 0.03975720
0.48000044 1.16730127 0.03977824
0.48000140 1.16562691 0.03976610
0.48000394 1.16373375 0.03972560
0.48000277 1.15505948 0.03969378
0.48000361 1.15504221 0.03970067
0.48000099 1.15437872 0.03971393
0.48000007 1.15467928 0.03972496
0.48000397 1.15458961 0.03967593
0.48000021 1.15337610 0.03971455
0.48000249 1.16192028 0.03972479
0.48000102 1.15958306 0.03969798
0.48000027 1.15950014 0.03970023
0.48000109 1.15323255 0.03969369
0.48000455 1.15520266 0.03969494
0.48000743 1.15492720 0.03969670
0.48000646 1.15580932 0.03971767
0.48000440 1.15619405 0.03971755
0.48000841 1.15472382 0.03971909
0.48001066 1.15796293 0.03970961
0.48000026 1.15883112 0.03971449
0.48000074 1.15851856 0.03972058
0.48000053 1.15785040 0.03973494
0.48000121 1.15777473 0.03974115
0.48000277 1.16046299 0.03974179
0.48000107 1.16071476 0.03974457
0.48000106 1.15941042 0.03972629
0.48000243 1.16171274 0.03972878
0.48000390 1.15970301 0.03973671
0.48000350 1.16035895 0.03977305
0.48000015 1.16368383 0.03977166
0.48000018 1.16637425 0.03979770
0.48000526 1.16450698 0.03973980
0.48000065 1.16317688 0.03974116
0.48000402 1.16179067 0.03973542
0.48000302 1.15609348 0.03972887
0.48000208 1.15732380 0.03973450
0.48000054 1.15922417 0.03970558
0.48000051 1.15869393 0.03971543
0.48000048 1.15699018 0.03970823
0.48000006 1.15736318 0.03973131
0.48000015 1.15794044 0.03973342
0.48000001 1.15767400 0.03972282
0.48000312 1.16135666 0.03976157
0.48000086 1.16400349 0.03974953
0.48000047 1.16515580 0.03977111
0.48000025 1.16363408 0.03974249
0.48000105 1.16202602 0.03977489
0.48000359 1.16187197 0.03976227
0.48000372 1.16573870 0.03976318
0.48000302 1.16345028 0.03975970
0.48000251 1.16140429 0.03976615
0.48000446 1.16380277 0.03976054
0.48000417 1.16437435 0.03973638
0.48000027 1.15771055 0.03973727
0.48000019 1.16235409 0.03977611
0.48000060 1.16252764 0.03975534
0.48000335 1.16001421 0.03972084
0.48000236 1.16008956 0.03974461
0.48000622 1.16144118 0.03974728
0.48000224 1.15945864 0.03974508
0.48000106 1.16223702 0.03972530
0.48000055 1.15865961 0.03974093
0.48000124 1.15936480 0.03972764
0.48000021 1.16049680 0.03972461
0.48000017 1.15878523 0.03973242
0.48000592 1.15847757 0.03971347
0.48000599 1.15512776 0.03968266
0.48000730 1.15427803 0.03969271
0.48000617 1.15470395 0.03971289
0.48000250 1.15613352 0.03969166
0.48000253 1.15661531 0.03973645
0.48000534 1.15965623 0.03974383
0.48000005 1.16023282 0.03972771
0.48000072 1.15916281 0.03971639
0.48000139 1.15726174 0.03969667
0.48000118 1.15444822 0.03970469
0.48000056 1.15863760 0.03972186
0.48000011 1.15780026 0.03971809
0.48000026 1.15832795 0.03973425
0.48000045 1.16168434 0.03973015
0.48000088 1.16075532 0.03974884
0.48000023 1.15920520 0.03971768
0.48000255 1.15853566 0.03971368
0.48000111 1.15656059 0.03971228
0.48000050 1.15887904 0.03974319
0.48000222 1.15766867 0.03969739
0.48000349 1.15810842 0.03976714
0.48000118 1.15936543 0.03972503
0.48000011 1.15967749 0.03974211
0.48000046 1.16055275 0.03974414
0.48000150 1.15945779 0.03972948
0.48000029 1.15932183 0.03973553
0.48000079 1.15695136 0.03973800
0.48000133 1.15601068 0.03971314
0.48000059 1.15463664 0.03970780
0.48000117 1.15664388 0.03974106
0.48000159 1.15998855 0.03974270
0.48000249 1.16016421 0.03973517
0.48000067 1.16017431 0.03976214
0.48000014 1.16201308 0.03975403
0.48000235 1.16399154 0.03976941
0.48000207 1.16362725 0.03976957
0.48000138 1.16177178 0.03977944
0.48000001 1.16582590 0.03977460
0.48000003 1.16376363 0.03978245
0.48000060 1.16604429 0.03977854
0.48000330 1.16017616 0.03973908
0.48000342 1.15658056 0.03972757
0.48000040 1.16051424 0.03973034
0.48000086 1.15846967 0.03972553
0.48000007 1.15942032 0.03972326
0.48000009 1.16256311 0.03978463
0.48000274 1.16349936 0.03977615
0.48000614 1.16335501 0.03975328
0.48000129 1.16310724 0.03975010
0.48000095 1.16225661 0.03973771
0.48000624 1.16115141 0.03972859
0.48000022 1.15834314 0.03972041
0.48000103 1.15677909 0.03971329
0.48000104 1.15764501 0.03970790
0.48000280 1.15629821 0.03970572
0.48000323 1.15848773 0.03970653
0.48000002 1.15622985 0.03969818
0.48000635 1.15862129 0.03974329
0.48000299 1.15752495 0.03970172
0.48000337 1.15795776 0.03973785
0.48000552 1.15950709 0.03973520
0.48000801 1.15916185 0.03971266
0.48000569 1.16086226 0.03971261
0.48000369 1.15501494 0.03972556
0.48000291 1.15722909 0.03971610
0.48000309 1.15902097 0.03974334
0.48000598 1.16064185 0.03975529
0.48000153 1.16099428 0.03972400
0.48000073 1.15715383 0.03971469
0.48000315 1.15749539 0.03972369
0.48000402 1.15786466 0.03970949
0.48000185 1.15639576 0.03970636
0.48000029 1.15905933 0.03970851
0.48000040 1.15772548 0.03971167
0.48000148 1.15519255 0.03970924
0.48000084 1.15483043 0.03970101
0.48000116 1.15460588 0.03968854
0.48000155 1.15726851 0.03972973
0.48000109 1.16043506 0.03975814
0.48000197 1.16209671 0.03976152
0.48000623 1.16218628 0.03973195
0.48000239 1.16126848 0.03973489
0.48000002 1.16113973 0.03973884
0.48000075 1.15980853 0.03973207
0.48000036 1.15850272 0.03970891
0.48000374 1.15766206 0.03972734
0.48000386 1.15671996 0.03970424
0.48000489 1.15604372 0.03970689
0.48000679 1.15860919 0.03969229
0.48000132 1.15891401 0.03969264
0.48000230 1.15902552 0.03971366
0.48000974 1.15517092 0.03970886
0.48000332 1.15872709 0.03971067
0.48000465 1.15455655 0.03970992
0.48000240 1.15503117 0.03972426
0.48000030 1.15601498 0.03970646
0.48000015 1.15664180 0.03972991
0.48000656 1.15977428 0.03974177
0.48000233 1.15861165 0.03973820
0.48000064 1.15921830 0.03974757
0.48000302 1.15985922 0.03973820
0.48000265 1.15767894 0.03974413
0.48000094 1.16201015 0.03973408
0.48000414 1.16205992 0.03975722
0.48000001 1.16242121 0.03976293
0.48000129 1.16064634 0.03976481
0.48000167 1.16100194 0.03973996
0.48000448 1.15920608 0.03971758
0.48000777 1.15569686 0.03971683
0.48000271 1.15868173 0.03970270
0.48000390 1.15790585 0.03972898
0.48000592 1.15851534 0.03971707
0.48000879 1.15770692 0.03971534
0.48000416 1.15695020 0.03970914
0.48000887 1.15852776 0.03974010
0.48000219 1.16194969 0.03974323
0.48000136 1.16206869 0.03974182
0.48000134 1.16306821 0.03973529
0.48000136 1.16059814 0.03973315
0.48000096 1.15731076 0.03970681
0.48000040 1.16103876 0.03972799
0.48000192 1.15960478 0.03974251
0.48000021 1.16130242 0.03974300
0.48000057 1.16189211 0.03974103
0.48000013 1.16380594 0.03974968
0.48000360 1.16466951 0.03975058
0.48000258 1.16244785 0.03976206
0.48000364 1.16246213 0.03974319
0.48000584 1.15950173 0.03971918
0.48000461 1.15782094 0.03973048
0.48000047 1.16259080 0.03972354
0.48000129 1.15914130 0.03970869
0.48000344 1.15705943 0.03970053
0.48000420 1.15680550 0.03973246
0.48000016 1.15656954 0.03971990
0.48000372 1.15215119 0.03970689
0.48000100 1.15388285 0.03970173
0.48000125 1.15870847 0.03970682
0.48000059 1.15534646 0.03971455
0.48000225 1.15908878 0.03973209
0.48000049 1.15762448 0.03972493
0.48000427 1.15855414 0.03972597
0.48000531 1.15571365 0.03971820
0.48000441 1.16282039 0.03972020
0.48000334 1.15587401 0.03968085
0.48000061 1.15640367 0.03967698
0.48000202 1.15484749 0.03968986
0.48000138 1.15605523 0.03968964
0.48000251 1.15516017 0.03968836
0.48000251 1.15657030 0.03970934
0.48000283 1.15790637 0.03973647
0.48000549 1.15832671 0.03973317
0.48000028 1.15793631 0.03972498
0.48000072 1.16084593 0.03972957
0.48000201 1.16038431 0.03974299
0.48000168 1.16074564 0.03974340
0.48000014 1.16190762 0.03974263
0.48000012 1.16239824 0.03976758
0.48000009 1.16350062 0.03975623
0.48000021 1.16196851 0.03973425
0.48000047 1.16026051 0.03973915
0.48000034 1.16072099 0.03975153
0.48000053 1.16098294 0.03975189
0.48000120 1.15896365 0.03973179
0.48000020 1.15790799 0.03971683
0.48000099 1.15820165 0.03971584
0.48000167 1.15697712 0.03973047
0.48000013 1.15682082 0.03969829
0.48000021 1.15683991 0.03970023
0.48000102 1.15827258 0.03971343
0.48000286 1.15854952 0.03973359
0.48000244 1.15995772 0.03973381
0.48000283 1.16098114 0.03974797
0.48000420 1.15858189 0.03971879
0.48000156 1.15925252 0.03973614
0.48000207 1.15935604 0.03972455
0.48000056 1.15860902 0.03971103
0.48000293 1.15634006 0.03971594
0.48000005 1.15891808 0.03974301
0.48000076 1.16178080 0.03976031
0.48000575 1.16165959 0.03973380
0.48001469 1.16069261 0.03975789
0.48000792 1.16363391 0.03974547
0.48000862 1.16057422 0.03973465
0.48000313 1.15991092 0.03973270
0.48000124 1.15560895 0.03973211
0.48000347 1.15981598 0.03972682
0.48000100 1.16079912 0.03973025
0.48000955 1.16102346 0.03973777
0.48000207 1.16143109 0.03974206
0.48000193 1.15815372 0.03973591
0.48000061 1.15787340 0.03971667
0.48000108 1.15794470 0.03972899
0.48000115 1.15861024 0.03973146
0.48000130 1.16034202 0.03974863
0.48000132 1.16227274 0.03973437
0.48000279 1.16028156 0.03972699
0.48000033 1.16086931 0.03972621
0.48000128 1.16136972 0.03972757
0.48000268 1.15724579 0.03973356
0.48000708 1.15814440 0.03971538
0.48000250 1.15710588 0.03971300
0.48000234 1.15814410 0.03973577
0.48000460 1.15734337 0.03974252
0.48000948 1.15919135 0.03971685
0.48000148 1.15778405 0.03971647
0.48000231 1.15684738 0.03971021
0.48000362 1.15577332 0.03971568
0.48000415 1.15732769 0.03970986
0.48000011 1.15797608 0.03972985
0.48000050 1.16093876 0.03972893
0.48000052 1.16050761 0.03974608
0.48000135 1.16132618 0.03974172
0.48000069 1.16040548 0.03973166
0.48000526 1.15854636 0.03973596
0.48000291 1.15519255 0.03968007
0.48000251 1.15517123 0.03967925
0.48000939 1.15438953 0.03972747
0.48000944 1.16121986 0.03976352
0.48000622 1.16357971 0.03977224
0.48000988 1.16376999 0.03977767
0.48000231 1.16126281 0.03971386
0.48000118 1.16130662 0.03974022
0.48000008 1.16177865 0.03976010
